"","710.G7","330.C4","630.G3","215.A9","330.C6","310.B7","605.F1","730.H5","830.G5","510.3","730.H6","210.A6","515.2","525.2","815.F12","810.H10","505.D10","630.G2","405.C9","830.G6","315.B12","430.D8","510.2","725.H2","810.H12","405.C7","415.D2","625.F12","825.G2","725.H1","715.G11","410.C10","715.G12","215.A8","410.C12","210.A5","710.G9","815.F11","510.1","730.H4","515.3","225.A12","410.C11","805.H9","815.F10","605.F2","830.G4","705.G5","325.C2","630.G1","805.H7","205.A2","825.G1","230.B2","810.H11","725.H3","315.B10","610.F5","205.A3","610.F6","825.G3","415.D1","215.A7","415.D3","210.A4","610.F4","205.A1","310.B9","430.D9","425.D4","525.3","530.1","710.G8","330.C5","225.A11","515.1","405.C8","615.F7","230.B1","705.G6","505.D12","805.H8","430.D7","625.F11","325.C1","605.F3","310.B8","230.B3","305.B5","615.F9","505.D11","705.G4","530.3","625.F10","305.B4","530.2","715.G10","425.D6","305.B6","615.F8","425.D5","315.B11"
"615.F7",0.646112600536193,0.725363489499192,0.778467908902691,0.591666666666667,0.793952967525196,0.667458432304038,0.69060773480663,0.864727272727273,0.810506566604128,0.631578947368421,0.844054580896686,0.612141652613828,0.643002028397566,0.685185185185185,0.70694087403599,0.72972972972973,0.781569965870307,0.838709677419355,0.821917808219178,0.801058201058201,0.792880258899676,0.745974955277281,0.658666666666667,0.665283540802213,0.686046511627907,0.657568238213399,0.606805293005671,0.86774628879892,0.792682926829268,0.674963396778917,0.664041994750656,0.757009345794392,0.805555555555556,0.626168224299065,0.746666666666667,0.62217659137577,0.784511784511784,0.64344262295082,0.676829268292683,0.766146993318486,0.689320388349515,0.668604651162791,0.670454545454545,0.78252427184466,0.740331491712707,0.546728971962617,0.765375854214123,0.67032967032967,0.673076923076923,0.803426510369702,0.767772511848341,0.954384410983171,0.683116883116883,0.800995024875622,0.621247113163972,0.62748643761302,0.746130030959752,0.61038961038961,0.959222380275012,0.641304347826087,0.675675675675676,0.641646489104116,0.59830866807611,0.576923076923077,0.686546463245492,0.604255319148936,0.961861520998865,0.69054441260745,0.690566037735849,0.553444180522565,0.769968051118211,0.713774597495528,0.755813953488372,0.786724700761698,0.6,0.639412997903564,0.811688311688312,0,0.797397769516729,0.635974304068523,0.682847896440129,0.941348973607038,0.768076398362892,0.901066925315228,0.592920353982301,0.686868686868687,0.594805194805195,0.837928153717627,0.632385120350109,0.843971631205674,0.797894736842105,0.661327231121281,0.758522727272727,0.893653516295026,0.603448275862069,0.773119605425401,0.888475836431227,0.631460674157303,0.758957654723127,0.613333333333333,0.641873278236915,0.746770025839793
"230.B1",0.85025641025641,0.733005733005733,0.536989795918367,0.796672828096118,0.620066889632107,0.829912023460411,0.858921161825726,0.68133535660091,0.601918465227818,0.830957230142566,0.653562653562654,0.765690376569038,0.819178082191781,0.879049676025918,0.856710393541877,0.879088206144698,0.926256983240223,0.622287968441815,0.921700223713647,0.573367808661926,0.916575192096597,0.708871662360034,0.842374616171955,0.763018867924528,0.845665961945032,0.842786069651741,0.780725022104332,0.921072226358898,0.886021505376344,0.755642023346303,0.871820956256358,0.885157096424702,0.921348314606742,0.760773966578716,0.904656319290466,0.744719926538108,0.919911012235818,0.844036697247706,0.873118279569893,0.605333333333333,0.854043392504931,0.852008456659619,0.867924528301887,0.908683974932856,0.883817427385892,0.821359223300971,0.562162162162162,0.805108798486282,0.825311942959002,0.637638807714787,0.90234375,0.948808128175068,0.860182370820669,0.528313627878034,0.851207729468599,0.776623376623377,0.909189189189189,0.845997973657548,0.955186721991701,0.79896013864818,0.841300191204589,0.822660098522167,0.791627906976744,0.766488413547237,0.714285714285714,0.805970149253731,0.954064309966048,0.873817034700315,0.722614840989399,0.773216031280547,0.916939890710383,0.710594315245478,0.892177589852008,0.593688362919132,0.707401032702238,0.823911028730306,0.916483516483516,0.797397769516729,0,0.797942001870907,0.905598243688255,0.965412004069176,0.704868913857678,0.911818738518065,0.81404174573055,0.835671342685371,0.845997973657548,0.563090605892162,0.801699716713881,0.947963800904977,0.87372330547818,0.824831568816169,0.670750382848392,0.935864978902954,0.795497185741088,0.573956121726822,0.958668197474168,0.81279847182426,0.840460526315789,0.844106463878327,0.852849740932643,0.870576339737108
"705.G6",0.710382513661202,0.787581699346405,0.791449426485923,0.695560253699789,0.792325056433409,0.782608695652174,0.661971830985915,0.847953216374269,0.784702549575071,0.662198391420912,0.856722276741904,0.73037542662116,0.65843621399177,0.722397476340694,0.617801047120419,0.72,0.769230769230769,0.840732910500352,0.810526315789474,0.788912579957356,0.794701986754967,0.793478260869565,0.706521739130435,0.667597765363129,0.673590504451039,0.696969696969697,0.674329501915709,0.82016348773842,0.700934579439252,0.609467455621302,0.737967914438503,0.75796178343949,0.786476868327402,0.674242424242424,0.74061433447099,0.620833333333333,0.779310344827586,0.717255717255717,0.713395638629283,0.771043771043771,0.74320987654321,0.72700296735905,0.692753623188406,0.771653543307087,0.707042253521127,0.59144893111639,0.779563719862227,0.540178571428571,0.719298245614035,0.827586206896552,0.821686746987952,0.954757152361943,0.613756613756614,0.777555110220441,0.643192488262911,0.597069597069597,0.734177215189873,0.687830687830688,0.953455236285918,0.673394495412844,0.62929061784897,0.684729064039409,0.665236051502146,0.60233918128655,0.717086834733894,0.568034557235421,0.960891314233743,0.725146198830409,0.732313575525813,0.628019323671498,0.712418300653595,0.760869565217391,0.750741839762611,0.800438596491228,0.602169981916817,0.693617021276596,0.787375415282392,0.635974304068523,0.797942001870907,0,0.71523178807947,0.924834193072955,0.81267217630854,0.857421875,0.689887640449438,0.655526992287918,0.708994708994709,0.831932773109244,0.635555555555556,0.84,0.726495726495726,0.53953488372093,0.761836441893831,0.833333333333333,0.614879649890591,0.793532338308458,0.877862595419847,0.666666666666667,0.706754530477759,0.693002257336343,0.595505617977528,0.742105263157895
"505.D12",0.634615384615385,0.819383259911894,0.895131086142322,0.695238095238095,0.881868131868132,0.7421875,0.624365482233503,0.930578512396694,0.90677025527192,0.637209302325581,0.921022067363531,0.775700934579439,0.719512195121951,0.547169811320755,0.696428571428571,0.801652892561983,0.65625,0.927042030134814,0.669291338582677,0.884615384615385,0.777777777777778,0.807106598984772,0.619047619047619,0.824372759856631,0.743016759776536,0.638655462184874,0.763736263736264,0.913194444444444,0.754601226993865,0.810810810810811,0.666666666666667,0.653846153846154,0.609756097560976,0.778378378378378,0.62962962962963,0.739130434782609,0.727272727272727,0.746130030959752,0.533742331288344,0.877216916780355,0.659919028340081,0.631284916201117,0.668449197860963,0.822857142857143,0.66497461928934,0.703422053231939,0.876577840112202,0.696551724137931,0.774647887323944,0.902542372881356,0.828793774319066,0.979774764421972,0.654545454545455,0.902380952380952,0.76865671641791,0.788659793814433,0.708860759493671,0.581818181818182,0.97779422649889,0.741602067183463,0.756272401433692,0.685483870967742,0.701298701298701,0.729577464788732,0.838129496402878,0.724590163934426,0.981132075471698,0.619565217391304,0.775342465753425,0.640625,0.648648648648649,0.83248730964467,0.664804469273743,0.888594164456233,0.792405063291139,0.737179487179487,0.664335664335664,0.682847896440129,0.905598243688255,0.71523178807947,0,0.966638865721435,0.845070422535211,0.928406466512702,0.693379790940767,0.705627705627706,0.590909090909091,0.920542635658915,0.732876712328767,0.675213675213675,0.767741935483871,0.698529411764706,0.855287569573284,0.937799043062201,0.712374581939799,0.876160990712074,0.769230769230769,0.685714285714286,0.804008908685969,0.698245614035088,0.575757575757576,0.738738738738739
"805.H8",0.969912905779889,0.96156394963552,0.963362068965517,0.966423357664234,0.967470555243971,0.963386727688787,0.952076677316294,0.972626931567329,0.965235173824131,0.960629921259842,0.96972860125261,0.947403910991234,0.960954446854664,0.962108731466227,0.932759968725567,0.956823438704703,0.967878275570583,0.972366148531952,0.972927241962775,0.965122615803815,0.974979149291076,0.965493443754313,0.955731225296443,0.938003719776813,0.959481361426256,0.955143078112916,0.954897815362932,0.971796443899448,0.945812807881773,0.93134138588684,0.96066089693155,0.966969446738233,0.967741935483871,0.957894736842105,0.963025210084034,0.94480755265069,0.96798652064027,0.952104499274311,0.963875205254516,0.960850111856823,0.966205837173579,0.961102106969206,0.959742351046699,0.894661921708185,0.939297124600639,0.925644916540212,0.964932126696833,0.930111524163569,0.968794326241135,0.966983491745873,0.942073170731707,0.984461709211987,0.924705882352941,0.964116094986807,0.933484504913076,0.923769923769924,0.968672712283594,0.962352941176471,0.985121378230227,0.951456310679612,0.937031484257871,0.960092095165004,0.955979457079971,0.941843971631206,0.95903165735568,0.952941176470588,0.987157695939566,0.962873284907183,0.964788732394366,0.95118230358505,0.953449709060682,0.955831608005521,0.965964343598055,0.970149253731343,0.953103448275862,0.960497439648866,0.963272120200334,0.941348973607038,0.965412004069176,0.924834193072955,0.966638865721435,0,0.969192852741836,0.978136387298282,0.956780923994039,0.951788491446345,0.962352941176471,0.971250598945855,0.958426132145509,0.977815699658703,0.936996336996337,0.927656367746797,0.958594730238394,0.971486761710794,0.946824224519941,0.962375073486185,0.986194995685936,0.953558052434457,0.952127659574468,0.949253731343284,0.936153232242618,0.954581049334377
"430.D7",0.784810126582278,0.569476082004556,0.598367346938775,0.680649526387009,0.586805555555556,0.767647058823529,0.84219001610306,0.766217870257038,0.648301886792453,0.77151799687011,0.735408560311284,0.652582159624413,0.686170212765957,0.825042881646655,0.848765432098765,0.894894894894895,0.909420289855073,0.685459940652819,0.887477313974592,0.674418604651163,0.894366197183099,0.567237163814181,0.801261829652997,0.80040733197556,0.864013266998342,0.788519637462236,0.761421319796954,0.93,0.904599659284497,0.770700636942675,0.809375,0.86551724137931,0.908592321755027,0.682619647355164,0.864042933810376,0.742627345844504,0.924460431654676,0.745649263721553,0.79557069846678,0.687121866897148,0.773472429210134,0.814262023217247,0.823240589198036,0.906976744186046,0.864734299516908,0.799126637554585,0.614775725593668,0.80952380952381,0.707317073170732,0.638888888888889,0.906020558002937,0.957277486910995,0.857142857142857,0.680379746835443,0.855491329479769,0.802955665024631,0.879725085910653,0.779503105590062,0.967835604199241,0.765721331689272,0.834992887624467,0.785714285714286,0.73224043715847,0.648267008985879,0.691836734693878,0.769547325102881,0.971698113207547,0.8125,0.5893536121673,0.738235294117647,0.895104895104895,0.684596577017115,0.84742951907131,0.590831918505942,0.672771672771673,0.684782608695652,0.904761904761905,0.768076398362892,0.704868913857678,0.81267217630854,0.845070422535211,0.969192852741836,0,0.937984496124031,0.724331926863572,0.844274809160305,0.757763975155279,0.725274725274725,0.779329608938548,0.922365988909427,0.871934604904632,0.818965517241379,0.607476635514019,0.95249406175772,0.72060857538036,0.633644859813084,0.946969696969697,0.724431818181818,0.844215349369989,0.751763046544429,0.816720257234727,0.839009287925697
"625.F11",0.920430107526882,0.909863945578231,0.918581746552856,0.911282545805207,0.929655172413793,0.926380368098159,0.865070729053319,0.91304347826087,0.89279112754159,0.908217716115261,0.938092229943146,0.900869565217391,0.908571428571429,0.916004540295119,0.898520084566596,0.91701244813278,0.943529411764706,0.939485627836611,0.941107184923439,0.910785619174434,0.942263279445728,0.931899641577061,0.914163090128755,0.8796875,0.900110987791343,0.914583333333333,0.885819521178637,0.359013867488444,0.911864406779661,0.895161290322581,0.921108742004264,0.92255125284738,0.945562130177515,0.917582417582418,0.932322053675613,0.89272030651341,0.929742388758782,0.913875598086124,0.927683615819209,0.917525773195876,0.940144478844169,0.922308546059933,0.896589658965897,0.936567164179104,0.939064200217628,0.878172588832487,0.914982578397213,0.863636363636364,0.91272051996286,0.929171668667467,0.942798774259448,0.95899862014587,0.895966029723992,0.928297055057618,0.896969696969697,0.89009009009009,0.918181818181818,0.900212314225053,0.883141361256545,0.884580703336339,0.9000999000999,0.888659793814433,0.900970873786408,0.892293407613742,0.912363067292645,0.838364167478092,0.946795646916566,0.924944812362031,0.90064397424103,0.871165644171779,0.924137931034483,0.905017921146953,0.940066592674806,0.928184281842818,0.887197851387646,0.922630560928433,0.930635838150289,0.901066925315228,0.911818738518065,0.857421875,0.928406466512702,0.978136387298282,0.937984496124031,0,0.908820614469772,0.876180482686254,0.915074309978769,0.916761687571266,0.826429980276134,0.949940405244339,0.916666666666667,0.881287726358149,0.900079302141158,0.464912280701754,0.884427032321254,0.91812865497076,0.958837772397094,0.896207584830339,0.590093936806149,0.912611717974181,0.917391304347826,0.927966101694915
"325.C1",0.641025641025641,0.708542713567839,0.75635593220339,0.593886462882096,0.772675086107922,0.62406015037594,0.717647058823529,0.874353288987435,0.82183908045977,0.625698324022346,0.864541832669323,0.590192644483363,0.592356687898089,0.655629139072848,0.689373297002725,0.761038961038961,0.793357933579336,0.839031339031339,0.762962962962963,0.815817984832069,0.81184668989547,0.750465549348231,0.643059490084986,0.700427960057061,0.695652173913043,0.648293963254593,0.625246548323471,0.88038942976356,0.803921568627451,0.709531013615734,0.693593314763231,0.739130434782609,0.796992481203007,0.617933723196881,0.719424460431655,0.660215053763441,0.789090909090909,0.639484978540773,0.660130718954248,0.796803652968037,0.625641025641026,0.652173913043478,0.678787878787879,0.801217038539554,0.747058823529412,0.635467980295567,0.792056074766355,0.704387990762125,0.642570281124498,0.793928242870285,0.79,0.953271028037383,0.713498622589532,0.798575788402848,0.712895377128954,0.691148775894539,0.727574750830565,0.636363636363636,0.962821734985701,0.626415094339623,0.706161137440758,0.647058823529412,0.649667405764967,0.55421686746988,0.682403433476395,0.598214285714286,0.965320556696327,0.712538226299694,0.692913385826772,0.523809523809524,0.793814432989691,0.761638733705773,0.739130434782609,0.763656633221851,0.598513011152416,0.573626373626374,0.783216783216783,0.592920353982301,0.81404174573055,0.689887640449438,0.693379790940767,0.956780923994039,0.724331926863572,0.908820614469772,0,0.663101604278075,0.581267217630854,0.831489361702128,0.641379310344828,0.807692307692308,0.805739514348786,0.686746987951807,0.771260997067449,0.918003565062389,0.583710407239819,0.789607097591889,0.878542510121457,0.583924349881797,0.766891891891892,0.598130841121495,0.618768328445748,0.704109589041096
"605.F3",0.728813559322034,0.7818853974122,0.831081081081081,0.711442786069652,0.850306748466258,0.760932944606414,0.556338028169014,0.887432536622976,0.831983805668016,0.662251655629139,0.871308016877637,0.732038834951456,0.701204819277108,0.682926829268293,0.639871382636656,0.732522796352584,0.665116279069767,0.887240356083086,0.691588785046729,0.829296424452134,0.722943722943723,0.775467775467775,0.643097643097643,0.764341085271318,0.669172932330827,0.643076923076923,0.720620842572062,0.849170437405732,0.624,0.722314049586777,0.755775577557756,0.654320987654321,0.780952380952381,0.698030634573304,0.720720720720721,0.691931540342298,0.71689497716895,0.717073170731707,0.712,0.824390243902439,0.724550898203593,0.631578947368421,0.605839416058394,0.816933638443936,0.704225352112676,0.554285714285714,0.8125,0.63395225464191,0.755656108597285,0.850630455868089,0.779069767441861,0.966200991437585,0.635179153094462,0.842502696871629,0.695774647887324,0.705263157894737,0.616326530612245,0.667752442996743,0.964734299516908,0.69620253164557,0.644808743169399,0.659701492537313,0.70126582278481,0.67420814479638,0.769828926905132,0.668367346938776,0.966258377628842,0.645756457564576,0.738938053097345,0.580174927113703,0.685106382978723,0.750519750519751,0.699248120300752,0.854934601664685,0.684647302904564,0.714285714285714,0.669565217391304,0.686868686868687,0.835671342685371,0.655526992287918,0.705627705627706,0.951788491446345,0.844274809160305,0.876180482686254,0.663101604278075,0,0.713355048859935,0.865951742627346,0.656992084432718,0.754901960784314,0.712846347607053,0.654596100278552,0.78594249201278,0.869306930693069,0.616580310880829,0.819918144611187,0.832460732984293,0.645776566757493,0.757462686567164,0.71505376344086,0.6,0.70873786407767
"310.B8",0.584507042253521,0.720754716981132,0.808437856328392,0.611253196930946,0.805970149253731,0.614457831325301,0.6996336996337,0.898911353032659,0.852610030706244,0.642611683848797,0.867662753468517,0.674603174603175,0.628712871287129,0.574468085106383,0.72,0.786163522012579,0.754901960784314,0.862378459237098,0.74384236453202,0.83411214953271,0.8,0.748936170212766,0.566433566433566,0.747634069400631,0.686274509803922,0.611464968152866,0.645454545454546,0.923312883435583,0.799163179916318,0.754208754208754,0.623287671232877,0.655172413793103,0.728643216080402,0.654708520179372,0.639810426540284,0.688442211055276,0.759615384615385,0.649122807017544,0.564853556485356,0.839307787391842,0.585139318885449,0.662745098039216,0.665399239543726,0.821596244131455,0.728937728937729,0.640117994100295,0.802281368821293,0.633879781420765,0.647331786542923,0.819607843137255,0.831831831831832,0.967472328890897,0.702702702702703,0.825327510917031,0.744186046511628,0.741379310344828,0.743589743589744,0.608108108108108,0.970452894163236,0.667386609071274,0.746478873239437,0.635802469135803,0.609375,0.596287703016241,0.708860759493671,0.653543307086614,0.970342910101946,0.669230769230769,0.741496598639456,0.536144578313253,0.75,0.753191489361702,0.67843137254902,0.783132530120482,0.643312101910828,0.634020618556701,0.753424657534247,0.594805194805195,0.845997973657548,0.708994708994709,0.590909090909091,0.962352941176471,0.757763975155279,0.915074309978769,0.581267217630854,0.713355048859935,0,0.857400722021661,0.603260869565217,0.761658031088083,0.772020725388601,0.701149425287356,0.811382113821138,0.91497975708502,0.584,0.81994459833795,0.833333333333333,0.533707865168539,0.763809523809524,0.634349030470914,0.627737226277372,0.711409395973154
"230.B3",0.855839416058394,0.779433681073025,0.592658377738307,0.807148794679967,0.659653465346535,0.858391608391608,0.863594470046083,0.6930409914204,0.605366126327557,0.86038077969175,0.640937678673528,0.785714285714286,0.837171052631579,0.894937917860554,0.888489208633094,0.913274336283186,0.940944881889764,0.63890181479758,0.927093596059113,0.565947242206235,0.932170542635659,0.748829953198128,0.863387978142076,0.786998616874136,0.880037488284911,0.85968028419183,0.777955271565495,0.930327868852459,0.904852521408183,0.786628733997155,0.871376811594203,0.900383141762452,0.936696340257171,0.771065182829889,0.917888563049853,0.778512396694215,0.943137254901961,0.854665565648225,0.889628924833492,0.532387415175817,0.850220264317181,0.861293345829428,0.884651162790698,0.922455573505654,0.894930875576037,0.859252823631625,0.603997501561524,0.833616298811545,0.831053901850362,0.61353711790393,0.928384279475983,0.942737163580836,0.891696750902527,0.549768518518518,0.894463667820069,0.813479623824451,0.915869980879541,0.848375451263538,0.951426836672738,0.835294117647059,0.869751499571551,0.836267605633803,0.804347826086957,0.787610619469027,0.738227146814404,0.829002514668902,0.953588143525741,0.899253731343284,0.725458898643256,0.826923076923077,0.928571428571429,0.730109204368175,0.900656044985942,0.59074299634592,0.73655494933749,0.831666666666667,0.930164888457808,0.837928153717627,0.563090605892162,0.831932773109244,0.920542635658915,0.971250598945855,0.725274725274725,0.916761687571266,0.831489361702128,0.865951742627346,0.857400722021661,0,0.8,0.944278606965174,0.908180300500835,0.856896551724138,0.672039243167484,0.95405819295559,0.807919123841618,0.559322033898305,0.965725806451613,0.845890410958904,0.859386686611817,0.860187553282182,0.883977900552486,0.888288288288288
"305.B5",0.617977528089888,0.687707641196013,0.780821917808219,0.606911447084233,0.769406392694064,0.683168316831683,0.652173913043478,0.85419734904271,0.805529075309819,0.669421487603306,0.849355797819623,0.6875,0.659663865546218,0.661237785016287,0.71505376344086,0.815384615384615,0.797101449275362,0.835344215755855,0.781818181818182,0.803879310344828,0.821917808219178,0.745387453874539,0.664804469273743,0.702549575070821,0.724770642201835,0.66839378238342,0.65234375,0.842541436464088,0.7491961414791,0.732732732732733,0.708791208791209,0.736842105263158,0.785977859778598,0.637065637065637,0.752650176678445,0.68936170212766,0.8,0.64755838641189,0.704180064308682,0.811577752553916,0.670886075949367,0.681957186544342,0.683582089552239,0.847389558232932,0.756521739130435,0.688564476885645,0.793263646922184,0.538812785388128,0.693836978131213,0.824175824175824,0.827160493827161,0.948432985107802,0.71195652173913,0.797570850202429,0.75,0.708955223880597,0.758169934640523,0.668478260869565,0.947631516305641,0.674766355140187,0.770491803278688,0.691919191919192,0.640350877192982,0.63817097415507,0.744318181818182,0.576158940397351,0.953053783044667,0.716867469879518,0.703703703703704,0.554455445544555,0.810810810810811,0.738007380073801,0.737003058103975,0.782705099778271,0.613259668508287,0.673913043478261,0.786941580756014,0.632385120350109,0.801699716713881,0.635555555555556,0.732876712328767,0.958426132145509,0.779329608938548,0.826429980276134,0.641379310344828,0.656992084432718,0.603260869565217,0.8,0,0.818867924528302,0.755458515283843,0.685714285714286,0.764192139737991,0.826855123674912,0.543624161073825,0.778337531486146,0.880952380952381,0.598130841121495,0.681742043551089,0.662817551963048,0.710982658959538,0.740540540540541
"615.F9",0.767955801104972,0.911007025761124,0.9328165374677,0.805555555555556,0.931526390870185,0.807860262008734,0.752941176470588,0.962806424344886,0.938215102974828,0.74468085106383,0.952038369304556,0.875311720698254,0.833887043189369,0.621212121212121,0.756345177664975,0.841860465116279,0.603960396039604,0.957860615883306,0.64,0.938911022576361,0.760683760683761,0.907356948228883,0.748633879781421,0.905838041431262,0.710526315789474,0.772511848341232,0.881305637982196,0.948998178506375,0.735294117647059,0.885947046843177,0.746031746031746,0.689922480620155,0.604166666666667,0.848396501457726,0.62962962962963,0.84406779661017,0.657142857142857,0.824324324324324,0.764705882352941,0.934844192634561,0.809090909090909,0.697368421052632,0.675,0.882352941176471,0.729411764705882,0.796610169491525,0.927113702623907,0.832699619771863,0.853658536585366,0.9432933478735,0.834782608695652,0.991674375578168,0.772020725388601,0.933579335793358,0.842323651452282,0.850415512465374,0.66412213740458,0.740932642487047,0.988574267262792,0.844444444444444,0.80952380952381,0.755656108597285,0.829181494661922,0.841463414634146,0.901701323251418,0.856115107913669,0.989556135770235,0.719745222929936,0.875739644970414,0.77292576419214,0.619834710743802,0.869209809264305,0.710526315789474,0.928473177441541,0.847826086956522,0.831578947368421,0.706896551724138,0.843971631205674,0.947963800904977,0.84,0.675213675213675,0.977815699658703,0.922365988909427,0.949940405244339,0.807692307692308,0.754901960784314,0.761658031088083,0.944278606965174,0.818867924528302,0,0.858657243816254,0.812244897959184,0.90234375,0.91304347826087,0.838235294117647,0.925686591276252,0.766233766233766,0.818181818181818,0.867298578199052,0.798449612403101,0.719298245614035,0.805128205128205
"505.D11",0.818181818181818,0.82258064516129,0.884177869700103,0.796257796257796,0.870246085011186,0.767772511848341,0.757575757575758,0.918604651162791,0.887535145267104,0.769028871391076,0.902629016553067,0.818181818181818,0.781376518218624,0.753846153846154,0.702564102564103,0.808823529411765,0.789115646258503,0.911702873160476,0.78839590443686,0.862579281183932,0.832258064516129,0.825,0.776595744680851,0.715469613259669,0.768115942028985,0.752475247524752,0.815094339622642,0.908355795148248,0.750759878419453,0.587719298245614,0.738219895287958,0.795031055900621,0.833910034602076,0.787313432835821,0.767441860465116,0.80327868852459,0.832214765100671,0.754601226993865,0.768996960486322,0.879866518353726,0.801452784503632,0.768115942028985,0.756373937677054,0.74031007751938,0.641873278236915,0.692307692307692,0.872582480091012,0.644736842105263,0.81957773512476,0.882882882882883,0.862884160756501,0.967677662165154,0.626943005181347,0.888667992047714,0.778801843317972,0.707581227436823,0.827160493827161,0.772020725388601,0.972031287034842,0.801084990958409,0.640449438202247,0.777777777777778,0.810126582278481,0.761996161228407,0.842105263157895,0.800424628450106,0.970494779845665,0.794285714285714,0.811676082862524,0.701421800947867,0.738853503184713,0.846428571428571,0.750724637681159,0.867391304347826,0.786096256684492,0.803347280334728,0.779935275080906,0.797894736842105,0.87372330547818,0.726495726495726,0.767741935483871,0.936996336996337,0.871934604904632,0.916666666666667,0.805739514348786,0.712846347607053,0.772020725388601,0.908180300500835,0.755458515283843,0.858657243816254,0,0.625570776255708,0.849645390070922,0.897260273972603,0.746236559139785,0.881773399014778,0.888888888888889,0.708520179372197,0.808130081300813,0.778270509977827,0.664835164835165,0.809278350515464
"705.G4",0.720238095238095,0.77319587628866,0.827771797631862,0.720090293453725,0.850467289719626,0.75,0.636923076923077,0.880418535127055,0.815354713313897,0.679300291545189,0.878665318503539,0.741007194244604,0.675438596491228,0.672473867595819,0.596590909090909,0.718918918918919,0.734375,0.876169906407487,0.756862745098039,0.81057268722467,0.779411764705882,0.78544061302682,0.70414201183432,0.667638483965015,0.641693811074919,0.66120218579235,0.723577235772358,0.863636363636364,0.683848797250859,0.631578947368421,0.680232558139535,0.704225352112676,0.760956175298805,0.72289156626506,0.711026615969582,0.693333333333333,0.776923076923077,0.685144124168514,0.676975945017182,0.81184668989547,0.738666666666667,0.700325732899023,0.650793650793651,0.694560669456067,0.587692307692308,0.575447570332481,0.795481569560048,0.526315789473684,0.710144927536232,0.852611940298508,0.833766233766234,0.962938155838357,0.528735632183908,0.830578512396694,0.676767676767677,0.558139534883721,0.727272727272727,0.64367816091954,0.961253288686917,0.669902912621359,0.562653562653563,0.659574468085106,0.68348623853211,0.635610766045549,0.769005847953216,0.644341801385681,0.964285714285714,0.711538461538462,0.73630831643002,0.619791666666667,0.681159420289855,0.770114942528736,0.719869706840391,0.827664399092971,0.682600382409178,0.731818181818182,0.763837638376384,0.661327231121281,0.824831568816169,0.53953488372093,0.698529411764706,0.927656367746797,0.818965517241379,0.881287726358149,0.686746987951807,0.654596100278552,0.701149425287356,0.856896551724138,0.685714285714286,0.812244897959184,0.625570776255708,0,0.778110944527736,0.871794871794872,0.653395784543325,0.811369509043928,0.870689655172414,0.651960784313726,0.726169844020797,0.709443099273608,0.56441717791411,0.72
"530.3",0.824212271973466,0.632508833922262,0.623745819397993,0.76056338028169,0.60106856634016,0.831029185867896,0.780405405405405,0.704672897196262,0.635802469135803,0.780327868852459,0.651273885350318,0.720534629404617,0.795297372060857,0.819494584837545,0.819063004846527,0.861852433281005,0.904397705544933,0.70048309178744,0.89272030651341,0.606808510638298,0.899814471243043,0.64765525982256,0.785123966942149,0.733473242392445,0.850174216027875,0.788309636650869,0.69433465085639,0.899073120494336,0.85663082437276,0.765607886089814,0.852700490998363,0.840290381125227,0.895752895752896,0.720261437908497,0.860377358490566,0.676429567642957,0.874762808349146,0.824512534818941,0.824372759856631,0.606382978723404,0.825545171339564,0.787456445993031,0.804123711340206,0.879194630872483,0.878378378378378,0.775075987841945,0.588447653429603,0.807299270072993,0.8,0.635548917102315,0.886503067484663,0.947745469869364,0.814634146341463,0.648582995951417,0.800904977375566,0.747126436781609,0.83001808318264,0.782113821138211,0.950089928057554,0.774936061381074,0.807121661721068,0.751166407465008,0.72972972972973,0.712,0.68664563617245,0.742857142857143,0.956418554476807,0.820379965457686,0.589473684210526,0.726574500768049,0.863720073664825,0.591888466413181,0.832752613240418,0.622280243690165,0.686075949367089,0.770862800565771,0.884758364312268,0.758522727272727,0.670750382848392,0.761836441893831,0.855287569573284,0.958594730238394,0.607476635514019,0.900079302141158,0.771260997067449,0.78594249201278,0.811382113821138,0.672039243167484,0.764192139737991,0.90234375,0.849645390070922,0.778110944527736,0,0.921279212792128,0.755043227665706,0.554274735830932,0.939879759519038,0.754074074074074,0.827014218009479,0.829411764705882,0.811129848229342,0.828200972447326
